Marco Bellocchio,"{'Name': 'Marco Bellocchio', 'Gender': 'Unknown', 'Age': '75', 'Married': False, 'Profession': 'writer', 'Alive': True, 'Birthyear': '1939', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Rana Sanga,"{'Name': 'Rana Sanga', 'Gender': 'Male', 'Age': '43', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1484', 'Nationality': 'Unknown', 'Deathyear': '1527', 'Children': False}"
Chandragupta Maurya,"{'Name': 'Chandragupta Maurya', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Otto Theodor von Manteuffel,"{'Name': 'Otto Theodor von Manteuffel', 'Gender': 'Unknown', 'Age': '77', 'Married': False, 'Profession': 'prime minister', 'Alive': False, 'Birthyear': '1805', 'Nationality': 'Unknown', 'Deathyear': '1882', 'Children': False}"
Denis Calvaert,"{'Name': 'Denis Calvaert', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'painter', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Flanders', 'Deathyear': 'Unknown', 'Children': False}"
Shyamal Kumar Sen,"{'Name': 'Shyamal Kumar Sen', 'Gender': 'Male', 'Age': '74', 'Married': False, 'Profession': False, 'Alive': True, 'Birthyear': '1940', 'Nationality': 'Indian', 'Deathyear': False, 'Children': False}"
Orde Wingate,"{'Name': 'Orde Wingate', 'Gender': 'Male', 'Age': '41', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1903', 'Nationality': 'Unknown', 'Deathyear': '1944', 'Children': False}"
Thomas J. Capano,"{'Name': 'Thomas J. Capano', 'Gender': 'Male', 'Age': '62', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1949', 'Nationality': 'Unknown', 'Deathyear': '2011', 'Children': False}"
Justin Martyr,"{'Name': 'Justin Martyr', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Charlie Copeland,"{'Name': 'Charlie Copeland', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Jerry Voorhis,"{'Name': 'Jerry Voorhis', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Agrippina the Elder,"{'Name': 'Agrippina the Elder', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Sheridan Downey,"{'Name': 'Sheridan Downey', 'Gender': 'Unknown', 'Age': '77', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1884', 'Nationality': 'American', 'Deathyear': '1961', 'Children': False}"
Dongshan Liangjie,"{'Name': 'Dongshan Liangjie', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'poet', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Chinese', 'Deathyear': 'Unknown', 'Children': False}"
Karl Wilhelm von Willisen,"{'Name': 'Karl Wilhelm von Willisen', 'Gender': 'Male', 'Age': '89', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1790', 'Nationality': 'Unknown', 'Deathyear': '1879', 'Children': False}"
H. D. Deve Gowda,"{'Name': 'H. D. Deve Gowda', 'Gender': 'Male', 'Age': '81', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1933', 'Nationality': 'Indian', 'Deathyear': False, 'Children': True}"
Elivera M. Doud,"{'Name': 'Elivera M. Doud', 'Gender': 'Female', 'Age': 'Unknown', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Alfred Lyttelton,"{'Name': 'Alfred Lyttelton', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1857', 'Nationality': 'British', 'Deathyear': 'Unknown', 'Children': False}"
William Francis Murray,"{'Name': 'William Francis Murray', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Walter Scott,"{'Name': 'Walter Scott', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'author', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Scottish', 'Deathyear': 'Unknown', 'Children': False}"
C. S. Lewis,"{'Name': 'C. S. Lewis', 'Gender': 'Male', 'Age': '65', 'Married': False, 'Profession': 'poet', 'Alive': False, 'Birthyear': '1898', 'Nationality': 'Unknown', 'Deathyear': '1963', 'Children': False}"
Clement of Rome,"{'Name': 'Clement of Rome', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'pope', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Teena Marie,"{'Name': 'Teena Marie', 'Gender': 'Female', 'Age': '54', 'Married': False, 'Profession': 'singer', 'Alive': False, 'Birthyear': '1956', 'Nationality': 'Unknown', 'Deathyear': '2010', 'Children': False}"
Alex Fielding,"{'Name': 'Alex Fielding', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'engineer', 'Alive': True, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Erich von Falkenhayn,"{'Name': 'Erich von Falkenhayn', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'writer', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Kris Houghton,"{'Name': 'Kris Houghton', 'Gender': 'Female', 'Age': '59', 'Married': True, 'Profession': 'author', 'Alive': True, 'Birthyear': '1955', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Shrenik Kasturbhai Lalbhai,"{'Name': 'Shrenik Kasturbhai Lalbhai', 'Gender': 'Male', 'Age': '89', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1925', 'Nationality': 'Unknown', 'Deathyear': '2014', 'Children': True}"
Epiphanius of Salamis,"{'Name': 'Epiphanius of Salamis', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
DeStorm Power,"{'Name': 'DeStorm Power', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': True, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Kris Humphries,"{'Name': 'Kris Humphries', 'Gender': 'Unknown', 'Age': '29', 'Married': False, 'Profession': 'basketball player', 'Alive': True, 'Birthyear': '1985', 'Nationality': 'American', 'Deathyear': False, 'Children': False}"
Josias von Heeringen,"{'Name': 'Josias von Heeringen', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Vijay Kumar Malhotra,"{'Name': 'Vijay Kumar Malhotra', 'Gender': 'Male', 'Age': '83', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1931', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Botho zu Eulenburg,"{'Name': 'Botho zu Eulenburg', 'Gender': 'Male', 'Age': '81', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1831', 'Nationality': 'Unknown', 'Deathyear': '1912', 'Children': True}"
Lillian Randolph,"{'Name': 'Lillian Randolph', 'Gender': 'Female', 'Age': '82', 'Married': True, 'Profession': 'actress', 'Alive': False, 'Birthyear': '1898', 'Nationality': 'Unknown', 'Deathyear': '1980', 'Children': True}"
S. B. Chavan,"{'Name': 'S. B. Chavan', 'Gender': 'Male', 'Age': '84', 'Married': False, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1920', 'Nationality': 'Indian', 'Deathyear': '2004', 'Children': True}"
No I.D.,"{'Name': 'No I.D.', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'rapper', 'Alive': True, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Vladimir Nabokov,"{'Name': 'Vladimir Nabokov', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'writer', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Adolf Heinrich von Arnim-Boitzenburg,"{'Name': 'Adolf Heinrich von Arnim-Boitzenburg', 'Gender': 'Unknown', 'Age': 'Unknown', 'Married': False, 'Profession': 'prime minister', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Russell B. Long,"{'Name': 'Russell B. Long', 'Gender': 'Unknown', 'Age': '85', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1918', 'Nationality': 'Unknown', 'Deathyear': '2003', 'Children': True}"
Pompey the Great,"{'Name': 'Pompey the Great', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'official', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Philip Sidney,"{'Name': 'Philip Sidney', 'Gender': 'Male', 'Age': '32', 'Married': True, 'Profession': 'poet', 'Alive': False, 'Birthyear': '1554', 'Nationality': 'Unknown', 'Deathyear': '1586', 'Children': False}"
Stanley Armour Dunham,"{'Name': 'Stanley Armour Dunham', 'Gender': 'Male', 'Age': '74', 'Married': False, 'Profession': 'president', 'Alive': False, 'Birthyear': '1918', 'Nationality': 'Unknown', 'Deathyear': '1992', 'Children': False}"
Varun Gandhi,"{'Name': 'Varun Gandhi', 'Gender': 'Male', 'Age': '34', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1980', 'Nationality': 'Indian', 'Deathyear': False, 'Children': False}"
Yashwant Sinha,"{'Name': 'Yashwant Sinha', 'Gender': 'Male', 'Age': '77', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1937', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Claire Bloom,"{'Name': 'Claire Bloom', 'Gender': 'Female', 'Age': '83', 'Married': True, 'Profession': 'actress', 'Alive': True, 'Birthyear': '1931', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Gerald R. Ford,"{'Name': 'Gerald R. Ford', 'Gender': 'Male', 'Age': '93', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1913', 'Nationality': 'Unknown', 'Deathyear': '2006', 'Children': True}"
Jack Ranguma,"{'Name': 'Jack Ranguma', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': 'Unknown', 'Nationality': 'Kenyan', 'Deathyear': False, 'Children': True}"
Atal Bihari Vajpayee,"{'Name': 'Atal Bihari Vajpayee', 'Gender': 'Male', 'Age': '90', 'Married': False, 'Profession': 'prime minister', 'Alive': True, 'Birthyear': '1924', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Rudolf Diels,"{'Name': 'Rudolf Diels', 'Gender': 'Male', 'Age': '57', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1900', 'Nationality': 'Unknown', 'Deathyear': '1957', 'Children': False}"
Flavius Josephus,"{'Name': 'Flavius Josephus', 'Gender': 'Female', 'Age': 'Unknown', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Alex Quaison-Sackey,"{'Name': 'Alex Quaison-Sackey', 'Gender': 'Male', 'Age': '68', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1924', 'Nationality': 'Ghanaian', 'Deathyear': '1992', 'Children': True}"
Dale E. Wolf,"{'Name': 'Dale E. Wolf', 'Gender': 'Male', 'Age': '90', 'Married': False, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1924', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Frederick Spaulding Coolidge,"{'Name': 'Frederick Spaulding Coolidge', 'Gender': 'Female', 'Age': 'Unknown', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Charles Arden-Clarke,"{'Name': 'Charles Arden-Clarke', 'Gender': 'Male', 'Age': '64', 'Married': False, 'Profession': 'author', 'Alive': False, 'Birthyear': '1898', 'Nationality': 'Unknown', 'Deathyear': '1962', 'Children': False}"
Pius IX,"{'Name': 'Pius IX', 'Gender': 'Male', 'Age': '86', 'Married': False, 'Profession': 'pope', 'Alive': False, 'Birthyear': '1792', 'Nationality': 'Unknown', 'Deathyear': '1878', 'Children': False}"
Shrimad Rajchandra,"{'Name': 'Shrimad Rajchandra', 'Gender': 'Male', 'Age': '34', 'Married': False, 'Profession': 'poet', 'Alive': False, 'Birthyear': '1867', 'Nationality': 'Unknown', 'Deathyear': '1901', 'Children': False}"
K R Narayanan,"{'Name': 'K R Narayanan', 'Gender': 'Unknown', 'Age': '85', 'Married': False, 'Profession': 'president', 'Alive': False, 'Birthyear': '1920', 'Nationality': 'Unknown', 'Deathyear': '2005', 'Children': False}"
Dawn Robinson,"{'Name': 'Dawn Robinson', 'Gender': 'Female', 'Age': '49', 'Married': False, 'Profession': 'singer', 'Alive': True, 'Birthyear': '1965', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Gopal Krishna Gandhi,"{'Name': 'Gopal Krishna Gandhi', 'Gender': 'Unknown', 'Age': '69', 'Married': False, 'Profession': 'president', 'Alive': True, 'Birthyear': '1945', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Alexander The Great,"{'Name': 'Alexander The Great', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Shantidas Jhaveri,"{'Name': 'Shantidas Jhaveri', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Helen M. Roberts,"{'Name': 'Helen M. Roberts', 'Gender': 'Female', 'Age': '87', 'Married': True, 'Profession': 'writer', 'Alive': False, 'Birthyear': '1896', 'Nationality': 'Unknown', 'Deathyear': '1983', 'Children': True}"
Mohandas Gandhi,"{'Name': 'Mohandas Gandhi', 'Gender': 'Male', 'Age': '79', 'Married': True, 'Profession': 'leader', 'Alive': False, 'Birthyear': '1869', 'Nationality': 'Unknown', 'Deathyear': '1948', 'Children': True}"
Roland Barthes,"{'Name': 'Roland Barthes', 'Gender': 'Male', 'Age': '65', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1915', 'Nationality': 'Unknown', 'Deathyear': '1980', 'Children': False}"
Chuck Philips,"{'Name': 'Chuck Philips', 'Gender': 'Male', 'Age': '62', 'Married': False, 'Profession': 'writer', 'Alive': True, 'Birthyear': '1952', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Shilendra Kumar Singh,"{'Name': 'Shilendra Kumar Singh', 'Gender': 'Male', 'Age': '77', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1932', 'Nationality': 'Unknown', 'Deathyear': '2009', 'Children': True}"
Arjun Kapoor,"{'Name': 'Arjun Kapoor', 'Gender': 'Male', 'Age': '29', 'Married': False, 'Profession': 'actor', 'Alive': True, 'Birthyear': '1985', 'Nationality': 'Indian', 'Deathyear': False, 'Children': False}"
Reinhard Heydrich,"{'Name': 'Reinhard Heydrich', 'Gender': 'Male', 'Age': '38', 'Married': True, 'Profession': 'official', 'Alive': False, 'Birthyear': '1904', 'Nationality': 'German', 'Deathyear': '1942', 'Children': True}"
Martha Rosler,"{'Name': 'Martha Rosler', 'Gender': 'Female', 'Age': '71', 'Married': False, 'Profession': False, 'Alive': True, 'Birthyear': '1943', 'Nationality': 'American', 'Deathyear': False, 'Children': False}"
Joseph Murumbi,"{'Name': 'Joseph Murumbi', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'vice-president', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Kenyan', 'Deathyear': 'Unknown', 'Children': False}"
Mike Mansfield,"{'Name': 'Mike Mansfield', 'Gender': 'Male', 'Age': '98', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1903', 'Nationality': 'American', 'Deathyear': '2001', 'Children': True}"
Jay Electronica,"{'Name': 'Jay Electronica', 'Gender': 'Male', 'Age': '38', 'Married': False, 'Profession': False, 'Alive': True, 'Birthyear': '1976', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Murali Manohar Joshi,"{'Name': 'Murali Manohar Joshi', 'Gender': 'Male', 'Age': '80', 'Married': False, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1934', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Bashar al-Assad,"{'Name': 'Bashar al-Assad', 'Gender': 'Male', 'Age': '49', 'Married': True, 'Profession': 'president', 'Alive': True, 'Birthyear': '1965', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Ptolemy I Soter,"{'Name': 'Ptolemy I Soter', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Balram Jakhar,"{'Name': 'Balram Jakhar', 'Gender': 'Unknown', 'Age': '91', 'Married': False, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1923', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Satyajit Ray,"{'Name': 'Satyajit Ray', 'Gender': 'Male', 'Age': '71', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1921', 'Nationality': 'Unknown', 'Deathyear': '1992', 'Children': True}"
Tom Mboya,"{'Name': 'Tom Mboya', 'Gender': 'Male', 'Age': '39', 'Married': True, 'Profession': 'leader', 'Alive': False, 'Birthyear': '1930', 'Nationality': 'Unknown', 'Deathyear': '1969', 'Children': True}"
Gustav Noske,"{'Name': 'Gustav Noske', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'politician', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Prussian \nGerman ', 'Deathyear': 'Unknown', 'Children': False}"
Otto von Bismarck,"{'Name': 'Otto von Bismarck', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'engineer', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Christine Radogno,"{'Name': 'Christine Radogno', 'Gender': 'Female', 'Age': '62', 'Married': True, 'Profession': 'leader', 'Alive': True, 'Birthyear': '1952', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Gore Vidal,"{'Name': 'Gore Vidal', 'Gender': 'Male', 'Age': '87', 'Married': False, 'Profession': 'writer', 'Alive': False, 'Birthyear': '1925', 'Nationality': 'American', 'Deathyear': '2012', 'Children': False}"
Ram Kishore Shukla,"{'Name': 'Ram Kishore Shukla', 'Gender': 'Unknown', 'Age': '80', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1923', 'Nationality': 'Indian', 'Deathyear': '2003', 'Children': True}"
Ewald von Lochow,"{'Name': 'Ewald von Lochow', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Madan Lal Khurana,"{'Name': 'Madan Lal Khurana', 'Gender': 'Male', 'Age': '78', 'Married': False, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1936', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Ibn Qutayba,"{'Name': 'Ibn Qutayba', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'judge', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Cato the Elder,"{'Name': 'Cato the Elder', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': True}"
Philip II of Spain,"{'Name': 'Philip II of Spain', 'Gender': 'Male', 'Age': '71', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1527', 'Nationality': 'Unknown', 'Deathyear': '1598', 'Children': False}"
George Bernard Shaw,"{'Name': 'George Bernard Shaw', 'Gender': 'Male', 'Age': '94', 'Married': False, 'Profession': 'writer', 'Alive': False, 'Birthyear': '1856', 'Nationality': 'Irish', 'Deathyear': '1950', 'Children': False}"
Dan Coats,"{'Name': 'Dan Coats', 'Gender': 'Male', 'Age': '71', 'Married': True, 'Profession': False, 'Alive': True, 'Birthyear': '1943', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Martin Bormann,"{'Name': 'Martin Bormann', 'Gender': 'Male', 'Age': '45', 'Married': True, 'Profession': 'official', 'Alive': False, 'Birthyear': '1900', 'Nationality': 'German', 'Deathyear': '1945', 'Children': True}"
Jean-Louis Michon,"{'Name': 'Jean-Louis Michon', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Arthur Hugh Clough,"{'Name': 'Arthur Hugh Clough', 'Gender': 'Unknown', 'Age': '42', 'Married': False, 'Profession': 'poet', 'Alive': False, 'Birthyear': '1819', 'Nationality': 'British', 'Deathyear': '1861', 'Children': False}"
Marcus Vipsanius Agrippa,"{'Name': 'Marcus Vipsanius Agrippa', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Martin Wambora,"{'Name': 'Martin Wambora', 'Gender': 'Male', 'Age': '63', 'Married': False, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1951', 'Nationality': 'Kenyan', 'Deathyear': False, 'Children': False}"
Kamala Nehru,"{'Name': 'Kamala Nehru', 'Gender': 'Female', 'Age': '37', 'Married': True, 'Profession': 'leader', 'Alive': False, 'Birthyear': '1899', 'Nationality': 'Indian', 'Deathyear': '1936', 'Children': True}"
Subhash Chandra Bose,"{'Name': 'Subhash Chandra Bose', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'leader', 'Alive': False, 'Birthyear': '1897', 'Nationality': 'Indian', 'Deathyear': 'Unknown', 'Children': True}"
Y. V. Chandrachud,"{'Name': 'Y. V. Chandrachud', 'Gender': 'Male', 'Age': '88', 'Married': True, 'Profession': 'judge', 'Alive': False, 'Birthyear': '1920', 'Nationality': 'Unknown', 'Deathyear': '2008', 'Children': False}"
Conrad Hilton Jr.,"{'Name': 'Conrad Hilton Jr.', 'Gender': 'Male', 'Age': '43', 'Married': True, 'Profession': False, 'Alive': False, 'Birthyear': '1926', 'Nationality': 'Unknown', 'Deathyear': '1969', 'Children': True}"
Abdul Ghani Khan,"{'Name': 'Abdul Ghani Khan', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': 'poet', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'British Indian, later Pakistani', 'Deathyear': 'Unknown', 'Children': False}"
James Monroe,"{'Name': 'James Monroe', 'Gender': 'Male', 'Age': '73', 'Married': True, 'Profession': 'president', 'Alive': False, 'Birthyear': '1758', 'Nationality': 'Unknown', 'Deathyear': '1831', 'Children': True}"
Bob Dole,"{'Name': 'Bob Dole', 'Gender': 'Unknown', 'Age': '91', 'Married': True, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1923', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': True}"
Shivraj Patil,"{'Name': 'Shivraj Patil', 'Gender': 'Male', 'Age': '79', 'Married': False, 'Profession': 'politician', 'Alive': True, 'Birthyear': '1935', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
John McCain,"{'Name': 'John McCain', 'Gender': 'Unknown', 'Age': '78', 'Married': True, 'Profession': 'president', 'Alive': True, 'Birthyear': '1936', 'Nationality': 'American', 'Deathyear': False, 'Children': True}"
Guido Reni,"{'Name': 'Guido Reni', 'Gender': 'Unknown', 'Age': '67', 'Married': False, 'Profession': 'painter', 'Alive': False, 'Birthyear': '1575', 'Nationality': 'Italian', 'Deathyear': '1642', 'Children': False}"
Spiro Agnew,"{'Name': 'Spiro Agnew', 'Gender': 'Unknown', 'Age': '78', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1918', 'Nationality': 'Unknown', 'Deathyear': '1996', 'Children': True}"
Domenico Zampieri,"{'Name': 'Domenico Zampieri', 'Gender': 'Unknown', 'Age': '60', 'Married': False, 'Profession': 'painter', 'Alive': False, 'Birthyear': '1581', 'Nationality': 'Italian', 'Deathyear': '1641', 'Children': False}"
Michael Wamalwa Kijana,"{'Name': 'Michael Wamalwa Kijana', 'Gender': 'Male', 'Age': '59', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': '1944', 'Nationality': 'Kenyan', 'Deathyear': '2003', 'Children': False}"
Lynden Pindling,"{'Name': 'Lynden Pindling', 'Gender': 'Male', 'Age': 'Unknown', 'Married': True, 'Profession': 'prime minister', 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Pierre Omidyar,"{'Name': 'Pierre Omidyar', 'Gender': 'Male', 'Age': '47', 'Married': True, 'Profession': 'entrepreneur', 'Alive': True, 'Birthyear': '1967', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
Sanjay Gandhi,"{'Name': 'Sanjay Gandhi', 'Gender': 'Male', 'Age': '34', 'Married': True, 'Profession': 'politician', 'Alive': False, 'Birthyear': '1946', 'Nationality': 'Unknown', 'Deathyear': '1980', 'Children': True}"
Ludwig Beck,"{'Name': 'Ludwig Beck', 'Gender': 'Male', 'Age': 'Unknown', 'Married': False, 'Profession': False, 'Alive': False, 'Birthyear': 'Unknown', 'Nationality': 'Unknown', 'Deathyear': 'Unknown', 'Children': False}"
Moody Awori,"{'Name': 'Moody Awori', 'Gender': 'Unknown', 'Age': '87', 'Married': True, 'Profession': 'president', 'Alive': True, 'Birthyear': '1927', 'Nationality': 'Kenyan', 'Deathyear': False, 'Children': True}"
Kendrick Lamar,"{'Name': 'Kendrick Lamar', 'Gender': 'Male', 'Age': '27', 'Married': False, 'Profession': 'rapper', 'Alive': True, 'Birthyear': '1987', 'Nationality': 'Unknown', 'Deathyear': False, 'Children': False}"
